Timestamp(ms),Theta,Beta,FocusRatio
1780912578510,0.315654,0.186108,0.589595
1780912578526,0.31566,0.186112,0.589597
1780912578541,0.314794,0.186426,0.592217
1780912578557,0.315671,0.18612,0.589601
1780912578573,0.314798,0.186429,0.592218
1780912578588,0.315677,0.186124,0.589604
1780912578604,0.315677,0.186124,0.589604
1780912578620,0.314804,0.186433,0.592219
1780912578636,0.315679,0.186125,0.589603
1780912578651,0.314803,0.186432,0.592218
1780912578667,0.314802,0.186431,0.592218
1780912578683,0.315676,0.186123,0.589601
1780912578698,0.315675,0.186123,0.589601
1780912578714,0.314087,0.186824,0.594816
1780912578729,0.314798,0.186429,0.592217
1780912578745,0.315673,0.186121,0.589602
1780912578761,0.314798,0.186429,0.592218
1780912578777,0.357541,0.154285,0.431516
1780912578793,0.357541,0.154285,0.431516
1780912578809,0.359226,0.152394,0.424229
1780912578824,0.357485,0.154246,0.431476
1780912578840,0.357532,0.154262,0.431464
1780912578856,0.358384,0.15334,0.427866
1780912578871,0.357719,0.154335,0.431441
1780912578887,0.35962,0.152542,0.424176
1780912578903,0.35786,0.154395,0.431441
1780912578918,0.357917,0.154422,0.431446
1780912578934,0.357924,0.154427,0.431452
1780912578949,0.357886,0.154417,0.431469
1780912578965,0.357872,0.154412,0.431473
1780912578981,0.357792,0.154384,0.43149
1780912578996,0.357771,0.154376,0.431493
1780912579011,0.357751,0.154368,0.431495
1780912579027,0.359482,0.152508,0.424242
1780912579043,0.35765,0.154327,0.431502
1780912579058,0.357647,0.154325,0.4315
1780912579074,0.360416,0.15156,0.420516
1780912579090,0.357679,0.154336,0.431494
1780912579106,0.357684,0.154338,0.431493
1780912579123,0.357707,0.154348,0.431492
1780912579138,0.357714,0.15435,0.431491
1780912579154,0.357721,0.154353,0.431491
1780912579170,0.357726,0.154356,0.431491
1780912579186,0.357723,0.154355,0.431493
1780912579202,0.357718,0.154353,0.431495
1780912579218,0.357718,0.154353,0.431495
1780912579234,0.359507,0.152516,0.424236
1780912579249,0.357718,0.154354,0.431496
1780912579265,0.357719,0.154354,0.431496
1780912579281,0.357719,0.154354,0.431496
1780912579297,0.357717,0.154353,0.431496
